用户ID,最近购买时间
614517,2017/12/2
614527,2017/12/2
614548,2017/12/2
614563,2017/12/2
61457,2017/12/3
614583,2017/12/1
614585,2017/11/27
614590,2017/12/2
614592,2017/11/28
614599,2017/11/29
61460,2017/11/28
61461,2017/11/28
614627,2017/12/2
614634,2017/12/2
614640,2017/12/2
614648,2017/12/3
61466,2017/12/3
614661,2017/11/29
614667,2017/12/3
614688,2017/11/29
614692,2017/12/2
6147,2017/12/1
614700,2017/11/29
614701,2017/11/27
614702,2017/12/3
614723,2017/12/2
614735,2017/12/3
614738,2017/12/2
614739,2017/11/27
614744,2017/11/26
614753,2017/11/29
614758,2017/12/3
614763,2017/12/2
61477,2017/12/1
614770,2017/12/3
614771,2017/12/2
614775,2017/11/28
61478,2017/12/2
614780,2017/11/30
614782,2017/12/2
614787,2017/12/2
614791,2017/12/2
614799,2017/11/30
61480,2017/12/1
614806,2017/11/27
614808,2017/11/28
61481,2017/12/3
614818,2017/11/30
614821,2017/11/28
614823,2017/11/29
614824,2017/12/2
61483,2017/12/3
614830,2017/11/25
614837,2017/11/29
614841,2017/11/28
614848,2017/12/3
61485,2017/11/30
614851,2017/11/30
614852,2017/11/30
614862,2017/11/25
614871,2017/11/29
614874,2017/12/3
61490,2017/12/1
614905,2017/11/27
614912,2017/11/30
614937,2017/12/1
614938,2017/12/2
614945,2017/12/3
614946,2017/11/28
614966,2017/12/2
614969,2017/12/3
61497,2017/12/2
614970,2017/12/3
614971,2017/12/3
614980,2017/12/3
615000,2017/12/3
615001,2017/12/3
615002,2017/11/25
615004,2017/11/26
615005,2017/11/28
615016,2017/12/3
615021,2017/11/28
615025,2017/11/30
615029,2017/11/28
615031,2017/11/29
615040,2017/12/3
615047,2017/11/29
615049,2017/11/29
615059,2017/11/30
61506,2017/11/29
615071,2017/11/28
615075,2017/11/25
615078,2017/11/29
615089,2017/12/3
615093,2017/12/1
6151,2017/11/25
61510,2017/12/3
615102,2017/11/27
615107,2017/11/29
615113,2017/11/27
615114,2017/12/3
615116,2017/11/30
61512,2017/11/29
615124,2017/12/3
615125,2017/11/25
615128,2017/11/27
615137,2017/11/30
615139,2017/12/3
615147,2017/11/27
615150,2017/12/3
615161,2017/11/30
615172,2017/12/2
615180,2017/11/28
615186,2017/12/3
615188,2017/12/2
615194,2017/12/2
615195,2017/12/3
615199,2017/12/3
615201,2017/11/27
615208,2017/11/30
615214,2017/12/3
615225,2017/12/2
615233,2017/11/26
615238,2017/11/29
61526,2017/11/30
615261,2017/11/29
615283,2017/12/3
615286,2017/12/2
615289,2017/12/3
615301,2017/12/3
615305,2017/12/1
615310,2017/12/2
615318,2017/11/27
615324,2017/12/2
615337,2017/12/1
615338,2017/12/3
615348,2017/11/25
615368,2017/12/1
615371,2017/11/29
615384,2017/12/2
615387,2017/11/30
615414,2017/12/3
615418,2017/11/26
615419,2017/11/26
615438,2017/12/1
615439,2017/12/3
615442,2017/12/3
615447,2017/12/1
61545,2017/11/30
615450,2017/11/27
615456,2017/12/2
615459,2017/12/1
615465,2017/11/25
615469,2017/12/3
615491,2017/12/3
615496,2017/12/3
615501,2017/11/30
615503,2017/12/3
615513,2017/12/2
615519,2017/12/2
615522,2017/12/1
615526,2017/12/1
61553,2017/12/1
615532,2017/11/27
615534,2017/12/3
615544,2017/12/3
61555,2017/12/1
615555,2017/11/28
615557,2017/11/29
615567,2017/12/3
61557,2017/11/28
615582,2017/11/28
615592,2017/12/2
615594,2017/12/2
615595,2017/12/1
61560,2017/11/25
615609,2017/12/3
615613,2017/12/2
615620,2017/12/3
615624,2017/11/30
61564,2017/12/3
615647,2017/12/1
615651,2017/12/1
615655,2017/12/2
615659,2017/11/26
615681,2017/11/30
615686,2017/12/2
61571,2017/12/2
615715,2017/12/3
615720,2017/12/1
615725,2017/12/3
615736,2017/12/3
61575,2017/11/29
615755,2017/12/3
615759,2017/11/29
615782,2017/12/1
615789,2017/12/2
615791,2017/12/2
615797,2017/12/2
61580,2017/11/28
61581,2017/12/3
615813,2017/11/26
615816,2017/12/1
615818,2017/11/26
615821,2017/12/1
615826,2017/11/27
615833,2017/11/30
615834,2017/12/3
615838,2017/11/30
615839,2017/11/30
615848,2017/11/28
615853,2017/12/3
615859,2017/12/2
615862,2017/12/1
615868,2017/11/29
615869,2017/11/30
615870,2017/11/26
615874,2017/12/3
615882,2017/11/28
615886,2017/12/3
615904,2017/11/29
615913,2017/12/3
615919,2017/12/2
615926,2017/12/1
615931,2017/11/27
615939,2017/11/30
615941,2017/12/3
615956,2017/11/30
615969,2017/12/2
615984,2017/12/3
615988,2017/12/2
615989,2017/11/27
615993,2017/12/3
616000,2017/12/3
616009,2017/12/2
616022,2017/12/1
616043,2017/11/30
616047,2017/12/3
616058,2017/12/3
616059,2017/12/2
616067,2017/11/26
616068,2017/12/1
61609,2017/11/28
61610,2017/11/25
616110,2017/12/3
616127,2017/12/1
61613,2017/12/1
616139,2017/12/3
61614,2017/12/1
616143,2017/11/25
616146,2017/12/3
616159,2017/11/30
61616,2017/11/30
616166,2017/12/3
616185,2017/12/3
616191,2017/12/2
616195,2017/11/25
616209,2017/12/3
616227,2017/12/2
61623,2017/11/29
616250,2017/12/3
616256,2017/12/3
616262,2017/11/30
616267,2017/11/25
616268,2017/11/30
61627,2017/12/3
616271,2017/12/3
6163,2017/11/27
616300,2017/11/27
616304,2017/11/28
616305,2017/12/2
616311,2017/11/27
616327,2017/11/28
616329,2017/12/2
61634,2017/12/1
616341,2017/12/3
616344,2017/12/2
616347,2017/11/27
616359,2017/11/27
616360,2017/12/3
616367,2017/12/3
616374,2017/11/25
616375,2017/11/30
616382,2017/11/28
6164,2017/12/3
616406,2017/12/2
616415,2017/12/2
616444,2017/12/3
616447,2017/11/28
616453,2017/12/3
616455,2017/12/3
61646,2017/12/2
616464,2017/11/26
616465,2017/11/26
616486,2017/12/3
616489,2017/11/30
616493,2017/11/27
616497,2017/11/29
616514,2017/12/2
616517,2017/12/2
616535,2017/11/30
616537,2017/11/28
61654,2017/11/30
616543,2017/12/2
616544,2017/12/2
616556,2017/11/28
616564,2017/12/1
616575,2017/12/3
616591,2017/11/29
616595,2017/12/3
6166,2017/11/30
616605,2017/12/3
616616,2017/12/1
616617,2017/11/30
616636,2017/11/29
616656,2017/12/2
616665,2017/12/1
616669,2017/12/2
616675,2017/11/27
616678,2017/12/3
616690,2017/12/2
616710,2017/11/26
616727,2017/12/1
616741,2017/11/28
616755,2017/12/3
616762,2017/11/26
616771,2017/11/26
616789,2017/11/30
616812,2017/11/29
616814,2017/11/29
616818,2017/12/3
616821,2017/11/29
616829,2017/11/29
616831,2017/12/2
616834,2017/12/3
616836,2017/11/29
61685,2017/12/2
616857,2017/11/30
616858,2017/11/26
61686,2017/12/3
616861,2017/12/3
616864,2017/11/30
616867,2017/12/3
616876,2017/12/2
616878,2017/12/1
616881,2017/12/2
616889,2017/12/2
616898,2017/11/30
616900,2017/12/3
616901,2017/11/29
616904,2017/11/28
616910,2017/12/3
616923,2017/11/28
616924,2017/11/28
616927,2017/11/27
616938,2017/12/1
616947,2017/12/3
616952,2017/12/1
616955,2017/12/3
616967,2017/12/1
616968,2017/12/3
61697,2017/12/2
616989,2017/12/2
616990,2017/11/26
616995,2017/12/3
616998,2017/11/28
61700,2017/12/2
617007,2017/12/3
617008,2017/11/27
61701,2017/11/27
617010,2017/11/27
617013,2017/11/29
61702,2017/12/1
617022,2017/12/2
617050,2017/12/3
617056,2017/11/30
617067,2017/12/3
617075,2017/12/3
617078,2017/11/28
617085,2017/11/29
617086,2017/12/3
617089,2017/11/30
617092,2017/12/2
61712,2017/12/3
61713,2017/11/30
617139,2017/12/2
61714,2017/12/1
617141,2017/11/30
617147,2017/11/30
617156,2017/12/2
617159,2017/12/2
617165,2017/12/2
617186,2017/11/30
617196,2017/12/1
617207,2017/11/29
617208,2017/11/29
617209,2017/12/3
61721,2017/11/25
617220,2017/11/25
617226,2017/12/3
617239,2017/11/29
617241,2017/12/3
617245,2017/12/3
617254,2017/12/3
617259,2017/12/3
617261,2017/11/29
61727,2017/11/26
617275,2017/11/27
617281,2017/11/28
617285,2017/12/3
617289,2017/11/29
617296,2017/12/3
6173,2017/11/30
617307,2017/12/3
617308,2017/11/27
617313,2017/12/1
617314,2017/12/2
617318,2017/11/28
617327,2017/12/3
617336,2017/11/25
617342,2017/12/3
617343,2017/12/2
617348,2017/12/1
617349,2017/12/3
617351,2017/11/28
617352,2017/11/29
617359,2017/12/2
617377,2017/11/25
61738,2017/11/30
617386,2017/12/1
617390,2017/12/2
617394,2017/12/2
617398,2017/11/25
6174,2017/11/29
61740,2017/12/3
617413,2017/12/1
617432,2017/11/27
617434,2017/11/29
617439,2017/12/3
617442,2017/12/3
617453,2017/11/28
617454,2017/12/2
617456,2017/12/2
617461,2017/11/29
617479,2017/11/30
61748,2017/11/29
617486,2017/11/27
617497,2017/12/1
617534,2017/12/3
617561,2017/12/2
617562,2017/11/27
617564,2017/11/27
617567,2017/12/3
617596,2017/11/25
617603,2017/11/28
617610,2017/12/3
617615,2017/12/3
61762,2017/12/2
617622,2017/11/30
617624,2017/12/2
617626,2017/12/3
617630,2017/12/3
617644,2017/12/3
617658,2017/12/3
617664,2017/12/2
617667,2017/11/30
617672,2017/11/27
61768,2017/11/26
617681,2017/12/3
617682,2017/12/2
6177,2017/11/25
617705,2017/12/1
617711,2017/11/29
617719,2017/12/3
617725,2017/12/3
617727,2017/12/2
617730,2017/11/28
617740,2017/12/2
617759,2017/12/3
617760,2017/11/29
617762,2017/11/27
61778,2017/12/2
617788,2017/11/27
617817,2017/12/1
617832,2017/11/28
617836,2017/12/2
617881,2017/11/26
617882,2017/11/26
617903,2017/12/3
617907,2017/12/3
617909,2017/12/1
617916,2017/12/2
617920,2017/11/29
617923,2017/11/30
617928,2017/12/2
617939,2017/12/3
617942,2017/12/3
617953,2017/12/2
617961,2017/12/2
617965,2017/12/3
617972,2017/12/2
61798,2017/12/3
617983,2017/11/30
618007,2017/12/3
61801,2017/11/26
618012,2017/11/28
618047,2017/12/2
618048,2017/12/3
618050,2017/11/26
618081,2017/11/28
618084,2017/12/2
618105,2017/12/2
618112,2017/12/3
618117,2017/11/27
618118,2017/11/30
618127,2017/11/30
618148,2017/12/3
618163,2017/12/2
618165,2017/11/28
618169,2017/11/29
618173,2017/12/1
618175,2017/11/29
618177,2017/12/1
618178,2017/12/3
618187,2017/11/29
618195,2017/11/26
618203,2017/12/2
618216,2017/12/2
618219,2017/12/1
618222,2017/12/3
618226,2017/12/1
618233,2017/12/1
618239,2017/11/28
618242,2017/11/29
618247,2017/12/2
618253,2017/12/2
618256,2017/12/3
618259,2017/12/2
618263,2017/12/2
618265,2017/11/29
618267,2017/12/2
618268,2017/11/30
61827,2017/11/30
618270,2017/12/2
618273,2017/11/29
618275,2017/12/1
618279,2017/12/1
618281,2017/11/25
618302,2017/12/3
618317,2017/11/26
618320,2017/12/2
618328,2017/12/2
618341,2017/12/3
618353,2017/11/29
618358,2017/11/29
618362,2017/12/3
618379,2017/12/3
618380,2017/12/2
618390,2017/11/30
618391,2017/11/27
61840,2017/11/29
618405,2017/11/30
618407,2017/12/3
618416,2017/11/27
618417,2017/11/28
618430,2017/11/30
618440,2017/12/1
618441,2017/12/2
618444,2017/11/30
618449,2017/11/28
618450,2017/11/29
618453,2017/12/3
618458,2017/11/29
618465,2017/12/3
618474,2017/12/3
618482,2017/12/2
618497,2017/12/2
618498,2017/12/1
618503,2017/12/3
618504,2017/12/3
618506,2017/11/27
618515,2017/12/1
618527,2017/12/3
61853,2017/12/3
618555,2017/12/3
61856,2017/11/30
618568,2017/11/28
618573,2017/12/3
618579,2017/11/30
61860,2017/12/3
618603,2017/12/1
618612,2017/12/2
618615,2017/12/3
618622,2017/11/30
618625,2017/11/29
618626,2017/11/26
61863,2017/12/2
618634,2017/11/28
618639,2017/12/1
618648,2017/12/2
618655,2017/11/29
618656,2017/11/29
618658,2017/12/3
618685,2017/11/26
618694,2017/12/3
618700,2017/12/1
618715,2017/11/26
618734,2017/12/3
61874,2017/11/28
618748,2017/11/28
618751,2017/11/29
618762,2017/12/2
61877,2017/11/30
618782,2017/11/27
618786,2017/11/26
618787,2017/11/29
618791,2017/12/2
618811,2017/11/30
61882,2017/11/27
618836,2017/12/3
61884,2017/11/25
618841,2017/11/29
618850,2017/12/2
618851,2017/11/28
618854,2017/12/3
618859,2017/12/2
618865,2017/11/29
618874,2017/11/30
618877,2017/12/3
618883,2017/11/29
618888,2017/11/30
61890,2017/11/30
618921,2017/11/27
618923,2017/11/26
618924,2017/12/3
618929,2017/11/28
618932,2017/11/29
61894,2017/11/26
618944,2017/12/1
618957,2017/12/1
61896,2017/12/3
618974,2017/12/3
618985,2017/11/27
619003,2017/11/26
619010,2017/11/29
619027,2017/12/2
619051,2017/12/2
619059,2017/12/2
619062,2017/11/25
619073,2017/12/3
619076,2017/12/2
619084,2017/12/2
619088,2017/11/28
61910,2017/11/28
619100,2017/11/28
619101,2017/12/3
619111,2017/12/2
619112,2017/11/29
619131,2017/11/27
619132,2017/11/30
619137,2017/11/25
619139,2017/11/30
619141,2017/12/3
619149,2017/11/30
619168,2017/11/29
61917,2017/12/2
619175,2017/12/3
619191,2017/12/2
619195,2017/11/30
6192,2017/12/2
619207,2017/12/3
61921,2017/11/30
619210,2017/12/2
619211,2017/12/1
619212,2017/12/2
619219,2017/12/2
619221,2017/12/1
619227,2017/11/26
619240,2017/12/3
619246,2017/11/30
61925,2017/12/3
619255,2017/12/1
619262,2017/12/2
619271,2017/12/3
61928,2017/11/28
619284,2017/11/30
619285,2017/11/30
619287,2017/11/27
619299,2017/12/1
619308,2017/12/3
619310,2017/12/1
619316,2017/12/3
61932,2017/12/1
619320,2017/11/28
619336,2017/12/3
61934,2017/12/3
619342,2017/11/30
619366,2017/12/3
619378,2017/11/30
619381,2017/12/2
619383,2017/12/3
619386,2017/12/2
619396,2017/11/29
619404,2017/12/3
619415,2017/11/29
619417,2017/11/25
619420,2017/12/2
619422,2017/12/3
619427,2017/11/30
619434,2017/12/3
61944,2017/12/2
619462,2017/11/26
619464,2017/11/26
619465,2017/11/27
61947,2017/12/3
619470,2017/12/3
619478,2017/12/1
619479,2017/12/2
619485,2017/11/30
619493,2017/11/28
619494,2017/12/3
6195,2017/11/29
61950,2017/12/2
619500,2017/12/3
619502,2017/11/30
619504,2017/12/2
619528,2017/11/28
619536,2017/12/2
619539,2017/12/1
619544,2017/11/27
619546,2017/12/2
619549,2017/11/25
619553,2017/12/3
619561,2017/11/29
619565,2017/12/3
61957,2017/11/28
619570,2017/11/30
619572,2017/12/2
619577,2017/12/2
61958,2017/12/3
619586,2017/12/1
619591,2017/11/27
619596,2017/12/1
619597,2017/12/3
619603,2017/12/2
619628,2017/11/30
619630,2017/11/29
619642,2017/12/3
619643,2017/11/30
619644,2017/12/3
619646,2017/12/2
619652,2017/11/29
619657,2017/12/3
61966,2017/12/3
619667,2017/12/3
61967,2017/11/29
619674,2017/11/27
61968,2017/12/2
619682,2017/11/30
619692,2017/12/2
619693,2017/12/2
619700,2017/12/3
619703,2017/12/2
619704,2017/12/3
619705,2017/12/3
619707,2017/12/3
619718,2017/12/1
619720,2017/12/3
619728,2017/12/3
619739,2017/11/25
619741,2017/11/27
619743,2017/12/1
619747,2017/12/2
619760,2017/12/3
619762,2017/11/29
619768,2017/12/3
619783,2017/12/2
619786,2017/12/3
619787,2017/12/3
619795,2017/12/2
6198,2017/12/3
619807,2017/12/3
619821,2017/11/26
619840,2017/12/3
619842,2017/11/27
619854,2017/12/3
619861,2017/11/30
619863,2017/12/3
619869,2017/12/3
619872,2017/11/27
619877,2017/12/1
619886,2017/11/30
61989,2017/11/29
619893,2017/12/3
619908,2017/12/3
619909,2017/11/27
619910,2017/12/1
619912,2017/11/29
619914,2017/12/2
619918,2017/12/3
619930,2017/11/25
619945,2017/12/3
619946,2017/12/1
61995,2017/11/26
619956,2017/11/29
619957,2017/11/30
619960,2017/12/2
619971,2017/11/28
619972,2017/11/30
619974,2017/12/2
619981,2017/12/1
619990,2017/12/3
619996,2017/11/28
62000,2017/12/3
620006,2017/11/30
620007,2017/11/29
620022,2017/12/2
620024,2017/11/26
620025,2017/11/29
620026,2017/12/2
620028,2017/11/29
620030,2017/12/3
620031,2017/11/27
620032,2017/12/1
62004,2017/11/27
620044,2017/11/26
62005,2017/12/3
620051,2017/12/3
620052,2017/12/2
620055,2017/11/29
620059,2017/11/30
620060,2017/12/2
620072,2017/11/25
620079,2017/11/30
620083,2017/11/25
620084,2017/12/2
620088,2017/11/27
620097,2017/11/29
620104,2017/11/27
620105,2017/12/3
620107,2017/12/3
62011,2017/12/1
620110,2017/12/2
620112,2017/12/2
620122,2017/12/3
620123,2017/12/3
620127,2017/12/2
620136,2017/11/25
620140,2017/12/3
620146,2017/11/30
620149,2017/11/27
620151,2017/12/3
620166,2017/12/2
620170,2017/11/30
620199,2017/12/3
620215,2017/11/30
620216,2017/12/3
620218,2017/11/30
620221,2017/12/2
620223,2017/12/3
620240,2017/11/26
620241,2017/12/3
620244,2017/11/25
620250,2017/12/3
620254,2017/12/2
620258,2017/12/2
620261,2017/11/27
620268,2017/12/2
620273,2017/12/3
620285,2017/12/2
620286,2017/12/3
620296,2017/11/30
620298,2017/11/29
6203,2017/12/2
620301,2017/11/30
620303,2017/12/3
62032,2017/11/27
620321,2017/11/28
620322,2017/12/3
620329,2017/12/2
620344,2017/11/29
620348,2017/12/1
620363,2017/12/3
620376,2017/11/29
620381,2017/11/29
620383,2017/11/25
62039,2017/11/28
620399,2017/11/27
620408,2017/12/3
620410,2017/12/3
620417,2017/12/2
620427,2017/12/2
620433,2017/12/3
62044,2017/12/2
620449,2017/11/30
62046,2017/12/2
620465,2017/12/2
620469,2017/12/1
620472,2017/11/28
620473,2017/12/1
620474,2017/11/29
620482,2017/12/2
62049,2017/12/3
620493,2017/11/30
620496,2017/11/26
620497,2017/12/3
620519,2017/11/26
620520,2017/12/2
620523,2017/11/28
620532,2017/12/2
620537,2017/12/3
620538,2017/11/25
620539,2017/11/26
62054,2017/12/3
620541,2017/11/30
620557,2017/11/30
620568,2017/11/25
620571,2017/11/26
620572,2017/11/27
620573,2017/11/28
620577,2017/12/3
620598,2017/12/3
620600,2017/12/2
620604,2017/11/30
620610,2017/12/2
620621,2017/11/27
620632,2017/11/30
620640,2017/11/28
620647,2017/11/27
620651,2017/12/3
620664,2017/11/28
620678,2017/12/2
620683,2017/12/1
620688,2017/11/30
620700,2017/12/2
620701,2017/11/27
620702,2017/11/28
620712,2017/11/29
620716,2017/12/1
620724,2017/12/2
62073,2017/12/3
620730,2017/12/3
620740,2017/12/3
620745,2017/11/29
620756,2017/12/3
620757,2017/12/1
620758,2017/12/3
620759,2017/12/2
620773,2017/12/2
620777,2017/12/3
62081,2017/12/3
620818,2017/12/1
62082,2017/12/3
620834,2017/11/29
620842,2017/11/26
620848,2017/12/3
620858,2017/12/2
620859,2017/12/3
62086,2017/12/2
620881,2017/12/2
620909,2017/12/3
620913,2017/11/29
620926,2017/11/28
620941,2017/12/3
620948,2017/12/3
620952,2017/12/1
620979,2017/12/2
620981,2017/12/2
620990,2017/11/28
620996,2017/11/25
620997,2017/11/25
621003,2017/12/3
621004,2017/11/30
621006,2017/11/25
621009,2017/11/29
621029,2017/11/30
621058,2017/12/1
621061,2017/11/30
621064,2017/11/26
621087,2017/11/30
621089,2017/12/1
621096,2017/11/28
621103,2017/12/1
621104,2017/11/29
621112,2017/11/27
621121,2017/12/1
621129,2017/11/26
621136,2017/11/30
621143,2017/11/25
621157,2017/11/30
621163,2017/11/26
621168,2017/12/2
62117,2017/11/29
621171,2017/11/26
621176,2017/11/30
621179,2017/11/29
621192,2017/12/2
6212,2017/12/3
621221,2017/12/3
621224,2017/11/29
621225,2017/11/26
621232,2017/12/3
621233,2017/12/2
621242,2017/12/3
62125,2017/11/30
621263,2017/11/28
621266,2017/11/29
621276,2017/11/30
621279,2017/12/2
62128,2017/12/2
621281,2017/11/30
621285,2017/11/26
621286,2017/12/1
621303,2017/12/3
621312,2017/11/26
621317,2017/11/27
621321,2017/12/1
621328,2017/11/28
621340,2017/12/3
621341,2017/12/3
621349,2017/11/28
62138,2017/11/25
621384,2017/12/3
621390,2017/11/28
621391,2017/12/2
621401,2017/11/29
621407,2017/11/28
621416,2017/12/2
621425,2017/11/27
621426,2017/11/28
621438,2017/11/29
621459,2017/12/3
621464,2017/11/28
62147,2017/11/25
621473,2017/12/3
621475,2017/12/2
621476,2017/12/3
621480,2017/12/3
621486,2017/12/3
621501,2017/11/27
621503,2017/11/29
621512,2017/11/29
62153,2017/12/1
621533,2017/11/28
621535,2017/11/30
62155,2017/12/1
621557,2017/12/3
621562,2017/11/29
621575,2017/12/3
621577,2017/12/3
621589,2017/11/30
6216,2017/12/2
621607,2017/12/1
621608,2017/12/3
621611,2017/11/25
621615,2017/11/28
621618,2017/11/30
621624,2017/11/30
621626,2017/12/3
