用户ID,购买次数
526616,2
526626,2
526631,7
526634,4
526647,2
52667,2
526672,1
526697,2
526708,5
526710,1
526724,8
52673,3
526738,1
526740,2
526751,27
526763,2
526765,3
526769,2
52677,2
52678,3
526784,1
526792,2
526795,6
526801,4
526806,4
526811,10
526815,2
526823,6
526839,2
52684,8
526853,3
526858,4
526865,2
526872,1
526876,3
52688,2
526881,3
526889,2
526905,1
526919,1
526920,1
526921,4
526922,1
526924,3
526934,1
52697,1
526977,5
526981,7
526985,3
526988,4
526991,1
526996,8
527007,1
527012,4
527019,1
527031,2
527034,8
527037,2
527040,1
527042,1
527052,4
527053,4
527054,1
527066,4
52707,1
527072,5
527077,3
527096,1
527097,2
527103,6
527107,1
527109,5
52711,1
527121,2
527136,8
527139,5
527144,2
527147,14
52715,2
527151,2
527153,2
52716,1
527163,2
527175,1
527181,1
52721,3
527212,5
527215,4
527216,1
527233,3
527239,2
527245,1
527247,5
527252,8
527258,1
527260,2
527267,1
527270,2
527274,3
527279,3
52728,11
527293,8
527295,3
527310,2
527333,2
527341,3
527343,6
52735,4
527352,1
52736,5
527363,1
527364,2
527378,3
52738,1
527389,1
527394,4
527404,1
527410,6
527418,2
527425,1
527426,1
52743,1
527437,4
527471,6
52748,5
52749,1
527498,5
527505,1
527516,2
527517,3
52754,4
527549,6
527551,1
527555,1
527556,1
527564,3
527567,1
52757,5
527573,3
527584,3
527586,8
527609,2
527612,1
527616,5
527626,4
527630,1
52766,1
527669,2
527676,3
52768,1
527680,1
527688,2
527689,2
52769,2
527693,1
52770,3
527701,4
527702,3
527705,1
527727,2
527728,4
527734,1
527750,1
527770,4
527792,5
527793,2
527799,1
52780,5
527803,2
527820,2
527822,1
527840,4
527849,1
527856,2
527865,1
527867,1
527873,1
527876,2
527886,5
527890,2
527904,3
527911,1
527933,1
527935,3
527937,4
527943,10
527945,5
527949,1
527951,1
527958,1
527971,5
527974,1
527977,1
527984,1
527990,2
528014,1
528019,5
528025,4
528034,1
528042,7
528047,2
528048,8
528049,3
528050,8
528054,1
528055,2
528058,1
528078,2
528082,2
528087,1
528090,3
528093,1
528101,4
528106,3
52811,3
528111,2
528112,2
528129,2
528135,3
528136,5
528137,3
528139,4
528146,2
528148,1
528150,1
528156,1
528158,9
52816,1
528184,2
528187,1
528189,2
528190,3
528193,1
528197,3
528205,2
528209,1
528213,2
528220,2
528225,1
528228,3
528236,2
52824,2
528241,3
528247,1
528260,3
528266,1
528280,2
528287,6
528329,22
528338,11
528347,5
52835,1
528355,11
528364,4
528374,2
528380,2
52839,2
528406,2
528411,4
528432,2
528440,7
52845,8
528452,4
528456,3
528459,2
52847,1
528474,2
528484,5
52849,8
528493,1
528521,2
528522,3
528523,2
528531,1
528533,1
528547,1
528552,1
528573,4
528580,3
528585,7
528586,4
528602,14
528607,2
528609,1
528623,2
528634,4
52864,5
528649,1
528651,4
528654,4
528660,3
528662,3
52867,3
528673,6
528681,2
528694,3
528698,1
52870,1
528702,1
528709,2
52871,1
528719,2
528739,5
528740,1
528743,1
528753,6
528764,1
528768,2
528771,4
528785,3
52879,1
528790,1
528792,2
528796,7
528800,1
52881,3
528810,2
528814,1
528819,1
528826,5
528833,1
528837,2
528844,2
528846,5
528865,2
52887,2
528881,3
52889,2
5289,1
528907,6
528915,6
528927,6
528928,6
528930,2
528949,1
528965,1
528970,1
528973,2
528977,3
528999,1
529006,7
529009,5
529014,2
529015,1
529034,3
529040,11
529044,6
529045,2
529057,1
52906,5
529072,5
529092,4
529093,5
529101,1
529104,1
529114,3
52912,3
529126,1
529132,2
529136,1
529137,2
529139,1
529143,2
529144,2
529148,5
529149,4
529155,3
529166,2
529168,2
529171,1
529173,2
529181,7
529189,3
529193,1
5292,6
52920,1
529204,9
529217,1
529224,1
52923,9
529232,3
529236,2
529238,1
529239,1
529243,1
529253,2
529256,3
529261,1
529264,1
529268,3
529283,10
529291,2
529303,2
529310,3
529311,2
529317,3
529322,1
529339,2
529345,1
529354,6
529357,2
529359,2
529365,10
529372,3
529385,1
529386,6
529392,1
529394,3
529396,1
529397,1
529404,3
52941,3
529428,5
529429,5
529437,2
529453,1
529458,1
529460,1
529465,5
529469,2
529482,5
529485,3
529486,3
529527,2
529535,3
529539,5
529564,4
529571,1
529588,5
529595,1
529608,10
529628,1
52963,2
529639,1
529656,2
529659,5
529661,4
529676,1
529679,3
529689,2
529704,3
529705,3
529711,7
529713,4
529715,2
529729,5
529736,2
529742,4
529745,1
529747,3
529775,4
529777,1
52978,2
529780,1
529790,2
529796,7
52980,1
529813,1
52982,1
529820,1
529826,2
529842,3
52985,1
529853,3
529871,4
529875,2
529882,2
529893,3
52990,3
529911,1
529914,2
529919,1
529921,3
52994,2
529940,2
529944,2
529948,2
529950,2
529957,3
529973,2
529979,2
529980,1
529984,2
529989,5
529990,4
529992,3
529998,1
53000,1
530002,2
530004,2
530008,1
530030,3
530039,1
530042,3
530048,3
530053,4
530058,3
530074,1
530078,1
530086,1
530091,1
53010,2
530100,1
530104,2
530114,1
53012,1
530127,2
530136,1
53014,1
530145,1
530148,2
530163,3
530166,1
530175,4
530179,4
530190,9
530194,3
530203,1
530205,5
530208,1
53022,2
530223,2
530227,3
530239,3
530243,2
530251,1
530254,3
530260,4
530265,2
530270,1
530272,2
530278,2
53028,4
530294,1
530310,2
530311,1
530325,5
530328,2
530329,1
530331,6
530346,1
530353,1
530362,4
530365,6
530371,7
530373,1
530385,1
530396,2
53040,2
530410,4
530412,6
530414,1
530425,1
530430,2
530432,4
530434,2
53044,1
530449,2
530450,10
530459,2
530469,6
530473,3
530480,1
53049,4
530497,6
530506,2
530513,1
530524,1
530548,3
530554,1
530555,2
53056,2
530561,2
530571,8
530579,2
530580,4
530586,1
530589,1
530590,4
530596,1
53060,2
530601,1
53061,6
530617,1
530619,5
53062,1
530621,3
530625,6
530643,1
530653,6
530654,6
530666,4
530675,2
530688,2
530689,5
530715,5
530719,2
53072,4
530720,3
530723,3
530729,1
53075,2
530752,1
530753,4
530783,7
530789,1
530800,1
530805,6
530811,4
530815,3
530817,2
530826,2
530840,1
530843,3
530854,3
53086,3
530869,3
530877,7
530879,1
530888,2
53089,2
530893,1
530895,5
530908,2
530914,3
530918,1
530938,4
530947,1
530948,2
530958,3
530961,4
530964,2
530974,3
530976,29
530977,1
531027,2
531037,3
531051,2
531060,2
53107,1
531079,1
531080,1
531097,1
531108,1
531110,2
531135,3
531148,1
531149,1
531150,9
531157,3
531159,1
531167,8
531173,3
531185,4
531188,1
531189,4
531192,2
531201,2
531205,3
531235,2
531237,1
531242,1
531266,2
531267,5
531268,2
531278,2
531279,7
531288,3
53129,2
531298,4
5313,1
531302,1
531304,3
531309,3
531318,1
531320,2
531323,4
531341,2
531351,2
531355,2
531367,4
531369,18
531374,2
531381,4
531388,1
531391,4
531392,1
531401,1
531403,2
531409,4
531413,3
53142,1
531425,1
531445,4
531447,3
531456,2
531462,6
531468,3
531484,1
53149,2
531497,2
531503,3
531512,2
531531,5
531554,3
531574,5
531591,4
531605,4
531620,5
531632,2
531640,1
531647,1
531655,9
531673,2
531676,4
531697,2
531704,2
531709,2
531726,6
531730,10
531731,10
531732,7
531733,2
531734,2
531736,3
531742,2
531746,1
531753,6
531761,1
531764,2
531770,1
531777,1
531784,2
531793,3
53180,1
531804,8
531805,1
531818,3
531827,4
531836,2
531841,2
531859,7
531878,1
53188,1
531884,6
531889,1
531898,4
531901,1
531906,1
53194,3
531942,6
531946,3
531948,7
531950,2
531963,3
531975,4
531976,8
531979,1
531987,7
532,3
5320,1
532005,2
532007,1
532014,1
532015,8
53202,2
532023,2
532030,2
532033,3
532036,2
532058,3
532064,1
532071,4
532081,1
532084,8
532089,3
532091,1
532093,4
532096,3
532098,5
532120,1
532135,15
532148,2
532159,2
532167,4
532169,6
532177,2
532179,1
532182,3
532186,3
532188,6
532206,5
532207,2
532214,2
532217,2
532219,3
53222,2
532221,5
532226,1
532228,2
532232,1
532235,1
532238,2
532239,5
532250,1
532253,1
532255,1
532264,1
532267,8
53228,2
532296,1
53231,2
532312,5
532316,3
532325,2
53233,2
532332,3
532355,1
53236,2
532367,1
53238,5
532380,4
532384,1
532405,1
532407,2
532409,10
53241,37
532412,3
532415,1
532416,3
532424,5
532425,1
532437,1
532459,11
532469,2
532470,2
532475,1
532481,3
532482,1
532492,1
532496,1
532499,2
532506,1
532508,6
532517,5
532522,2
532525,9
532536,4
532542,1
532543,1
532547,4
532549,2
532563,1
532572,1
532599,1
532600,2
532605,1
532620,3
532621,5
532629,4
532632,1
532644,6
532665,2
532671,4
532672,1
53269,3
532690,1
532693,8
532696,8
532698,1
532700,1
532712,1
532714,7
532723,2
532734,1
532746,1
532752,2
532760,2
532765,2
532772,3
532781,2
532785,1
532790,3
532796,2
532820,3
532821,8
532822,2
532831,4
532836,30
532837,3
532842,1
532844,4
532846,3
532848,4
532867,5
532883,2
532884,2
532889,1
532895,3
532899,7
532902,1
532905,2
532908,5
532927,1
532932,2
532938,2
532954,2
532960,1
532966,2
532973,2
532982,4
532985,1
532988,7
53300,2
533015,8
533032,2
533039,2
53304,5
533040,5
533045,1
533060,2
533069,1
53307,1
533079,5
533085,2
533111,2
533112,5
533116,1
533120,5
533124,1
533131,6
533132,6
53314,2
533140,6
533142,1
533143,3
533144,1
533155,1
533157,5
533159,1
533171,1
533180,3
533186,8
533196,1
5332,2
533222,2
533239,2
53324,1
53325,1
533258,2
533263,9
533266,3
533269,3
533279,1
533280,2
533287,2
533293,1
533314,1
533317,2
533324,1
533327,4
533329,4
533337,1
533349,1
533352,3
533356,2
533386,4
533391,2
533392,7
533400,1
533409,1
533416,1
533417,2
533418,1
533435,1
533436,1
533439,2
533470,1
533473,3
533479,1
533493,1
533507,4
533510,3
533516,1
533519,4
533525,2
533547,4
53355,1
533553,1
533561,2
533562,8
53357,2
533584,5
533588,1
53359,2
533598,1
53360,2
533607,6
533610,3
533629,3
533638,1
533642,2
533643,4
533647,2
533657,4
533672,1
533678,2
533686,1
533687,8
533706,5
533714,1
533727,1
533753,1
533771,5
533814,4
53383,1
533831,3
533846,2
533848,2
533856,4
533857,4
533865,4
533868,5
533869,2
53387,3
533886,1
533887,9
533889,1
53389,2
533895,2
533898,11
53390,1
533908,1
533915,2
533918,6
533920,5
533924,3
533925,2
533926,2
533941,1
533943,2
533947,1
533952,2
533960,1
533965,1
533968,2
533977,2
533980,6
533987,1
533992,1
533994,4
533997,2
5340,1
534000,1
534001,3
534011,1
534013,2
534022,1
534026,2
534040,1
534046,1
53405,1
534072,5
534078,2
534079,1
534085,1
534086,2
534088,4
534107,1
534109,1
534112,8
534126,2
534135,1
534144,3
534146,5
534156,3
534163,1
53419,5
534196,1
534207,2
534223,1
534228,4
534249,1
534254,1
534275,5
534276,1
53429,4
534299,10
534302,2
534306,1
534307,2
534313,1
534320,2
534322,3
534328,3
534341,2
534346,6
534348,2
534349,9
534375,3
534376,1
534377,1
534382,3
534383,2
534384,3
534400,3
534402,2
534405,1
534411,5
534423,1
53443,1
534443,2
534446,1
53445,2
534451,2
534458,1
534464,5
534473,1
534484,2
534487,4
534488,2
534489,2
534498,3
534501,3
534506,9
534508,1
534512,2
534513,4
534517,1
534534,16
534536,3
534545,4
534546,6
534553,1
534556,1
534557,5
534566,14
534568,1
534573,3
534574,3
534577,3
53458,2
534593,1
534605,6
534612,2
534615,3
534624,3
534629,2
53463,8
534630,5
534632,2
534633,2
534645,1
534649,6
534650,1
53466,1
534667,1
534670,1
534677,1
534697,4
534699,6
534701,1
534711,2
534718,4
534720,1
534735,4
534743,3
534749,1
534757,5
534762,1
534763,2
534769,1
534773,1
534774,1
534777,1
534783,1
534786,1
534789,1
534790,1
534792,2
534793,4
534800,3
534813,2
534817,2
534820,3
53483,5
53484,5
534846,3
534854,6
534871,1
534873,7
534879,3
534883,2
534886,4
534890,1
534892,3
534896,1
534901,2
534902,2
53491,3
534917,2
534922,6
534926,1
534927,1
534950,1
534952,2
534966,2
534968,2
534976,3
534977,2
534980,3
534982,8
534983,1
534989,3
534998,1
534999,2
535009,1
535014,4
535028,4
535029,1
53503,1
535030,2
535035,1
535052,2
535055,7
535058,1
535088,2
535089,2
535090,1
535091,2
535114,2
535123,15
535125,3
535143,2
535145,3
535153,1
535183,1
535191,1
53521,1
535211,2
535216,3
535221,2
535235,2
535240,1
535244,4
535262,1
535273,5
535278,7
535291,4
535293,2
535294,1
535304,2
535305,3
535311,2
535317,8
535320,1
535321,1
535328,1
53533,2
535349,2
535351,1
535354,1
535364,4
535367,12
53540,1
53543,2
535440,7
535445,1
535458,1
535463,1
535470,2
535479,1
535488,2
535500,3
535504,11
535510,1
535511,3
535522,2
535530,3
535535,2
535551,3
535555,7
535556,6
53556,2
535574,2
535575,1
535580,4
535582,2
535585,5
535591,9
535595,4
535596,1
535597,1
535603,2
535613,5
535620,3
53563,1
53566,2
535675,1
53568,1
535689,1
535715,2
535733,2
535738,3
535765,1
535785,8
535793,1
535794,3
535807,3
535815,3
535820,5
535824,11
535826,2
535827,3
535828,2
535829,2
535839,1
535842,1
535844,1
535846,1
535849,1
535857,2
535866,3
535872,3
535875,4
535880,1
535881,8
535886,4
535895,1
535900,1
535908,2
535909,2
535911,2
535914,1
535916,9
535917,3
535919,5
535920,3
53594,2
535944,2
535964,4
535976,1
535979,2
535980,1
535983,7
535988,3
53600,5
536000,7
536005,1
536016,4
536023,4
536024,2
53603,3
536031,2
536056,3
53606,4
536091,3
536095,4
536096,2
536104,1
536109,4
536124,2
536128,1
536145,3
536146,1
53615,5
536150,3
536160,4
536173,13
53618,2
536186,1
536194,1
536195,1
536197,3
536205,3
536211,5
536213,3
536220,2
536224,4
536244,2
536252,4
536297,9
536304,11
536307,2
536317,7
53632,3
536325,11
536331,1
536335,2
536338,2
536341,4
536366,1
53637,6
536373,5
536381,3
536386,7
536391,2
536395,2
536396,2
536399,1
536409,3
536416,3
536427,3
536437,5
536447,11
536450,2
536452,7
536462,1
53647,2
536470,2
536477,4
536500,4
536507,2
536536,5
53654,4
536545,4
536548,5
536554,4
536560,2
536564,6
536569,1
536570,4
536574,2
536585,5
536598,1
53661,10
536614,1
536626,2
536630,3
536632,2
536637,1
536641,4
536650,5
536652,3
536661,1
53667,1
536673,2
536675,2
536711,2
536716,2
536734,1
536737,2
53674,2
536767,1
536774,1
536776,1
536815,1
536821,3
536822,1
536838,2
536840,3
536841,2
536846,7
53685,8
536852,1
536853,7
536854,3
536857,14
536859,3
536865,5
536866,1
536869,2
536874,4
536877,1
536887,5
536891,1
536902,4
536906,2
536911,1
53692,1
536922,2
536927,2
536929,1
536932,2
536933,2
536951,4
53697,11
536977,3
536979,2
536985,3
536989,6
536993,6
536995,2
537005,1
537016,1
537017,6
537027,10
537041,4
537042,1
537055,1
537068,7
53707,5
537072,1
537075,2
537083,4
537093,2
537094,1
537096,5
537097,7
537098,1
5371,2
537100,3
537112,1
537116,1
537123,4
537131,1
537142,2
537145,1
537147,4
537154,3
537158,1
537164,2
537174,2
537187,1
537188,2
537203,5
537217,5
537221,5
537228,2
537253,2
537254,2
537258,1
537263,4
537282,4
537294,1
537306,3
537312,1
53732,1
537331,1
53734,2
537346,1
537347,1
537349,2
53735,3
537352,9
537364,3
537393,4
537405,3
537411,6
537413,2
537421,3
537425,6
537434,8
537436,1
537444,1
537453,2
537457,4
537467,1
537472,1
537475,3
537477,2
537478,1
537486,2
53749,3
537495,1
5375,3
53752,4
537522,1
537530,2
537532,2
537540,2
537547,3
537551,1
537552,1
537566,2
537569,1
537573,1
537591,3
537602,2
537624,1
537628,3
537630,1
537641,3
537654,4
537663,6
537671,6
537677,1
537683,3
537688,1
53769,1
537694,1
537695,3
537697,1
537700,2
537715,2
537725,6
537728,1
53774,5
537747,1
537757,7
537771,1
537773,8
537774,4
537781,2
537792,1
537795,2
537814,1
537815,1
537825,7
537826,1
537827,1
537828,2
537831,5
537834,3
537838,1
537849,1
53785,2
537854,3
537862,3
537868,6
537870,4
53788,2
537902,1
537907,1
537915,1
537924,1
537927,3
537965,1
537967,1
537968,3
537972,1
537977,1
537979,5
537988,1
53799,1
53800,2
538006,2
538007,1
538008,3
538009,1
538013,17
538015,1
538029,1
538032,1
538034,4
538037,2
538045,7
538061,6
538063,4
538074,1
538075,2
538076,1
53808,3
538089,3
538098,3
538104,2
538108,6
538123,2
538141,3
538161,1
538169,3
538174,2
53819,3
538190,1
538191,3
538205,4
538221,1
538225,1
538233,2
538238,9
538249,1
538250,5
538252,2
538256,1
538257,4
538272,5
538274,1
538289,1
5383,2
538310,5
538311,1
538322,1
538325,4
538330,2
538351,1
538358,2
538368,1
538371,4
538376,3
538388,3
538391,2
538398,3
538402,1
538419,1
538422,1
538431,5
538435,1
538455,3
53846,2
538464,1
53848,1
538481,2
538484,1
538488,1
538492,3
538502,2
538505,1
538519,8
538532,1
538533,1
538534,3
53854,3
538541,1
538549,5
538551,3
538562,2
53857,2
538583,9
538584,2
538585,1
538597,2
538601,3
538603,4
538626,2
538630,6
538631,1
538649,4
538656,4
538657,12
538661,1
538665,2
538668,3
538678,4
538679,1
538686,1
538691,3
538693,3
538695,2
53871,4
538716,1
538726,2
538737,3
538741,1
538766,1
538784,6
538789,1
538797,2
538818,4
538828,1
538830,1
538833,3
538834,3
538836,3
538844,2
53885,8
538850,1
538851,7
538854,3
538862,3
538865,3
538874,2
538888,1
538893,3
538894,11
53891,9
538914,1
538915,7
538916,2
538918,1
538920,1
538926,1
538930,1
538933,2
538938,6
538941,5
53895,1
538951,3
538960,1
538980,1
538981,1
538986,7
538987,3
53899,4
53900,1
539000,2
539004,1
539012,1
539019,4
539021,1
539026,1
53903,1
539036,2
539037,3
539038,1
53904,6
539044,2
539045,4
539056,1
539060,1
53907,3
539087,3
539088,1
539090,1
539095,7
539096,2
539098,1
5391,1
539101,5
539109,1
539116,3
539130,2
539146,1
539155,6
539158,4
539161,2
539163,3
539168,2
53917,2
539177,2
539194,4
539207,2
539209,3
53922,1
539234,2
539239,4
539250,1
539251,3
539252,4
539259,3
539265,8
53927,1
539276,1
539286,2
539312,2
539322,4
539330,2
539332,1
539341,9
539361,2
539363,3
539365,2
539368,1
53937,1
539383,1
539385,1
539399,2
539403,1
539404,2
539413,1
539421,13
539422,1
539428,2
539436,2
53944,2
539440,4
539448,1
539450,13
539451,3
539452,3
539453,1
539457,4
539460,4
539461,1
539470,3
539472,5
539484,5
539487,1
539503,5
539507,6
539512,2
539518,2
539522,1
53953,2
539537,4
539542,3
539556,1
539566,3
539569,4
539574,13
539578,1
539581,1
539586,5
539595,2
539600,1
539602,1
539610,2
539619,1
539638,1
53965,11
539654,1
539661,1
539676,1
539684,2
539690,2
539693,1
539701,4
539707,1
539708,1
539709,4
539711,4
53972,6
539724,3
539737,1
539748,1
539749,10
539757,3
539766,2
539771,4
539777,1
53980,3
539801,1
53982,3
539823,1
539834,2
539836,1
539867,4
539869,1
53987,1
539881,2
539883,2
539884,3
539887,1
539888,1
53989,1
539891,2
539899,3
539904,4
539905,1
539909,4
53991,1
539935,2
539953,2
539959,1
539960,2
539961,2
539964,1
539966,6
539982,2
539983,1
539987,2
539997,2
540020,3
540039,1
540047,2
540059,4
540076,2
540083,5
540084,2
540088,4
540093,1
540099,1
540112,1
540117,1
540120,1
540121,1
540124,2
540155,3
540159,1
540162,1
540167,2
540179,1
540181,7
540188,2
540196,5
540225,2
540229,5
540239,2
540242,1
540255,1
540271,5
540272,2
540275,4
540282,1
540288,5
540289,4
540290,1
540294,1
540322,4
540325,1
54033,3
540330,1
540336,3
540344,1
540354,2
540359,1
54037,2
540371,2
540373,1
540383,3
540386,1
540393,1
540398,3
540401,2
540425,3
540426,1
540436,4
540445,1
54047,1
540473,3
54048,4
540489,1
540509,4
540511,1
54052,1
540543,1
540548,3
540549,2
540555,4
540563,2
54057,1
54058,6
540585,3
540587,2
540588,4
540594,5
540598,3
540600,8
540604,1
540606,5
540608,2
540618,1
54062,3
540627,1
540635,3
540636,1
540646,2
54065,3
540651,8
540652,3
540664,8
540670,1
540671,5
540673,1
540677,1
540695,2
540698,1
5407,4
540722,1
540724,2
540727,2
540730,2
540749,7
54075,4
540750,2
540756,2
54076,14
540778,6
54078,4
540780,5
540793,3
540801,4
540808,5
540811,1
540816,1
540818,1
540819,3
540826,1
540833,1
540834,1
540849,7
540854,1
540856,2
54086,2
540870,5
540921,1
540925,4
540928,1
540936,1
540938,1
540939,1
540942,7
540945,2
540949,4
540967,2
540979,1
54098,3
540986,2
540996,1
541006,4
541014,2
541016,2
541019,2
541022,2
541031,1
541033,1
541035,2
541037,2
541048,1
541059,4
541060,2
541067,1
541074,4
541076,4
541082,1
541084,5
541097,1
541099,3
541100,6
541119,1
541126,1
541133,1
541136,1
54114,1
541140,1
541144,2
541149,1
54115,4
541164,4
541178,2
541190,6
541193,2
5412,5
541200,2
541203,4
541205,8
541211,4
541212,5
541215,1
541217,1
541226,1
541228,5
541232,5
541245,1
541250,3
541265,1
541266,3
54127,6
541288,3
541292,1
5413,5
541316,3
541318,3
541328,4
54133,1
541330,4
541336,1
541341,1
541350,9
541354,2
541367,3
541379,1
541397,3
541399,2
541400,1
541425,3
541427,7
541429,1
541430,2
541435,3
541439,9
541441,1
541445,1
541454,4
541455,2
541457,1
541474,2
541482,2
541484,5
541489,3
541506,5
541509,3
541510,3
541523,4
541534,8
541543,1
541563,2
541569,1
541571,4
541572,5
54158,6
54161,2
541612,2
541622,6
541631,1
541640,1
541656,1
54166,3
541666,1
541668,1
541688,1
541706,1
541708,4
541715,7
541721,1
541726,3
541729,3
541738,1
54175,1
541765,1
541768,3
541776,4
541789,1
541790,4
541794,1
54180,2
541808,4
541819,2
541827,6
541829,2
541831,2
541848,1
541850,3
541864,1
541866,2
541870,3
541877,10
541878,2
541880,2
541898,4
541903,2
541921,2
54193,1
541931,8
541933,1
541934,1
541936,4
541937,3
541946,4
541966,1
541971,1
541977,4
541993,2
542000,2
542003,4
542008,17
542020,3
542028,7
542038,2
54204,2
542041,1
542055,2
542061,1
542066,1
542072,1
542076,3
542084,1
542088,2
542094,2
542100,1
542102,1
542108,2
542109,3
54211,4
542111,1
54213,3
542141,6
542162,1
542168,3
542172,1
542175,3
542200,4
542202,3
542208,3
542213,3
542222,2
542225,2
542229,10
54224,2
