用户ID,最近购买时间,R值
851875,2017-11-30,3
85206,2017-11-30,3
852081,2017-11-30,3
852121,2017-11-30,3
852254,2017-11-30,3
852255,2017-11-30,3
852290,2017-11-30,3
852394,2017-11-30,3
852558,2017-11-30,3
85259,2017-11-30,3
852595,2017-11-30,3
852945,2017-11-30,3
852972,2017-11-30,3
853004,2017-11-30,3
853186,2017-11-30,3
853227,2017-11-30,3
853273,2017-11-30,3
853365,2017-11-30,3
853369,2017-11-30,3
853474,2017-11-30,3
853576,2017-11-30,3
853607,2017-11-30,3
853611,2017-11-30,3
853988,2017-11-30,3
854001,2017-11-30,3
854152,2017-11-30,3
854274,2017-11-30,3
854281,2017-11-30,3
85446,2017-11-30,3
854601,2017-11-30,3
854695,2017-11-30,3
854852,2017-11-30,3
854900,2017-11-30,3
855101,2017-11-30,3
855128,2017-11-30,3
855189,2017-11-30,3
855257,2017-11-30,3
855264,2017-11-30,3
855304,2017-11-30,3
855319,2017-11-30,3
85559,2017-11-30,3
8557,2017-11-30,3
855716,2017-11-30,3
855732,2017-11-30,3
855774,2017-11-30,3
855792,2017-11-30,3
855820,2017-11-30,3
856024,2017-11-30,3
856054,2017-11-30,3
856058,2017-11-30,3
856087,2017-11-30,3
856098,2017-11-30,3
856194,2017-11-30,3
856215,2017-11-30,3
856216,2017-11-30,3
856310,2017-11-30,3
856583,2017-11-30,3
856593,2017-11-30,3
856724,2017-11-30,3
856811,2017-11-30,3
856977,2017-11-30,3
856982,2017-11-30,3
857029,2017-11-30,3
857031,2017-11-30,3
857103,2017-11-30,3
857204,2017-11-30,3
857206,2017-11-30,3
85723,2017-11-30,3
857253,2017-11-30,3
857258,2017-11-30,3
857320,2017-11-30,3
857353,2017-11-30,3
857440,2017-11-30,3
857449,2017-11-30,3
857491,2017-11-30,3
857506,2017-11-30,3
857609,2017-11-30,3
857639,2017-11-30,3
857703,2017-11-30,3
85776,2017-11-30,3
857772,2017-11-30,3
857776,2017-11-30,3
857800,2017-11-30,3
857939,2017-11-30,3
857977,2017-11-30,3
858028,2017-11-30,3
858031,2017-11-30,3
858095,2017-11-30,3
858162,2017-11-30,3
858167,2017-11-30,3
858231,2017-11-30,3
858238,2017-11-30,3
858256,2017-11-30,3
858272,2017-11-30,3
8583,2017-11-30,3
858491,2017-11-30,3
858527,2017-11-30,3
858542,2017-11-30,3
858651,2017-11-30,3
85892,2017-11-30,3
858975,2017-11-30,3
858977,2017-11-30,3
859165,2017-11-30,3
859183,2017-11-30,3
859255,2017-11-30,3
859257,2017-11-30,3
859284,2017-11-30,3
859295,2017-11-30,3
859440,2017-11-30,3
859544,2017-11-30,3
859551,2017-11-30,3
859585,2017-11-30,3
859728,2017-11-30,3
859842,2017-11-30,3
86007,2017-11-30,3
860198,2017-11-30,3
860202,2017-11-30,3
860321,2017-11-30,3
860350,2017-11-30,3
860363,2017-11-30,3
860560,2017-11-30,3
860798,2017-11-30,3
860867,2017-11-30,3
860899,2017-11-30,3
860964,2017-11-30,3
861002,2017-11-30,3
86102,2017-11-30,3
861066,2017-11-30,3
861081,2017-11-30,3
861201,2017-11-30,3
861486,2017-11-30,3
861525,2017-11-30,3
861526,2017-11-30,3
861558,2017-11-30,3
861854,2017-11-30,3
861861,2017-11-30,3
861865,2017-11-30,3
861880,2017-11-30,3
86190,2017-11-30,3
861907,2017-11-30,3
862055,2017-11-30,3
862108,2017-11-30,3
862111,2017-11-30,3
862242,2017-11-30,3
862256,2017-11-30,3
862287,2017-11-30,3
862303,2017-11-30,3
862344,2017-11-30,3
86236,2017-11-30,3
862369,2017-11-30,3
862404,2017-11-30,3
862573,2017-11-30,3
862809,2017-11-30,3
862835,2017-11-30,3
862914,2017-11-30,3
862917,2017-11-30,3
862927,2017-11-30,3
863055,2017-11-30,3
863072,2017-11-30,3
863125,2017-11-30,3
863178,2017-11-30,3
863183,2017-11-30,3
86332,2017-11-30,3
863550,2017-11-30,3
863568,2017-11-30,3
863596,2017-11-30,3
863649,2017-11-30,3
863742,2017-11-30,3
863800,2017-11-30,3
86393,2017-11-30,3
86394,2017-11-30,3
863944,2017-11-30,3
864146,2017-11-30,3
864263,2017-11-30,3
864372,2017-11-30,3
864439,2017-11-30,3
864527,2017-11-30,3
864591,2017-11-30,3
864620,2017-11-30,3
864747,2017-11-30,3
864915,2017-11-30,3
864993,2017-11-30,3
865046,2017-11-30,3
865054,2017-11-30,3
865077,2017-11-30,3
865206,2017-11-30,3
865259,2017-11-30,3
865319,2017-11-30,3
865482,2017-11-30,3
865555,2017-11-30,3
865665,2017-11-30,3
86569,2017-11-30,3
86571,2017-11-30,3
865716,2017-11-30,3
865766,2017-11-30,3
865821,2017-11-30,3
865830,2017-11-30,3
865950,2017-11-30,3
866006,2017-11-30,3
866081,2017-11-30,3
866320,2017-11-30,3
866383,2017-11-30,3
866432,2017-11-30,3
86645,2017-11-30,3
866455,2017-11-30,3
866479,2017-11-30,3
866498,2017-11-30,3
866616,2017-11-30,3
86669,2017-11-30,3
866767,2017-11-30,3
866803,2017-11-30,3
866861,2017-11-30,3
866924,2017-11-30,3
866963,2017-11-30,3
867055,2017-11-30,3
867102,2017-11-30,3
867389,2017-11-30,3
867456,2017-11-30,3
86749,2017-11-30,3
867548,2017-11-30,3
867578,2017-11-30,3
867588,2017-11-30,3
867609,2017-11-30,3
867618,2017-11-30,3
86765,2017-11-30,3
867743,2017-11-30,3
867826,2017-11-30,3
867895,2017-11-30,3
86800,2017-11-30,3
868059,2017-11-30,3
86812,2017-11-30,3
868147,2017-11-30,3
868158,2017-11-30,3
868296,2017-11-30,3
868333,2017-11-30,3
86835,2017-11-30,3
868352,2017-11-30,3
868511,2017-11-30,3
868528,2017-11-30,3
868586,2017-11-30,3
868718,2017-11-30,3
868763,2017-11-30,3
86884,2017-11-30,3
868882,2017-11-30,3
868920,2017-11-30,3
869170,2017-11-30,3
869290,2017-11-30,3
869301,2017-11-30,3
869400,2017-11-30,3
86955,2017-11-30,3
869555,2017-11-30,3
869622,2017-11-30,3
86964,2017-11-30,3
869642,2017-11-30,3
869705,2017-11-30,3
869758,2017-11-30,3
869805,2017-11-30,3
86983,2017-11-30,3
870015,2017-11-30,3
870024,2017-11-30,3
870029,2017-11-30,3
870152,2017-11-30,3
870153,2017-11-30,3
870236,2017-11-30,3
870241,2017-11-30,3
870246,2017-11-30,3
870280,2017-11-30,3
870293,2017-11-30,3
870323,2017-11-30,3
870367,2017-11-30,3
870376,2017-11-30,3
870508,2017-11-30,3
870603,2017-11-30,3
870620,2017-11-30,3
870701,2017-11-30,3
870710,2017-11-30,3
870843,2017-11-30,3
87086,2017-11-30,3
870957,2017-11-30,3
870994,2017-11-30,3
871085,2017-11-30,3
871089,2017-11-30,3
871094,2017-11-30,3
871099,2017-11-30,3
871382,2017-11-30,3
871443,2017-11-30,3
871531,2017-11-30,3
871652,2017-11-30,3
871692,2017-11-30,3
87170,2017-11-30,3
871706,2017-11-30,3
871708,2017-11-30,3
871778,2017-11-30,3
871836,2017-11-30,3
871891,2017-11-30,3
871902,2017-11-30,3
87196,2017-11-30,3
871963,2017-11-30,3
872025,2017-11-30,3
872097,2017-11-30,3
872126,2017-11-30,3
872302,2017-11-30,3
872442,2017-11-30,3
872597,2017-11-30,3
872604,2017-11-30,3
872625,2017-11-30,3
872669,2017-11-30,3
872708,2017-11-30,3
87278,2017-11-30,3
872806,2017-11-30,3
872808,2017-11-30,3
873115,2017-11-30,3
873263,2017-11-30,3
873394,2017-11-30,3
873422,2017-11-30,3
873429,2017-11-30,3
873509,2017-11-30,3
873525,2017-11-30,3
873596,2017-11-30,3
873678,2017-11-30,3
873728,2017-11-30,3
87377,2017-11-30,3
873819,2017-11-30,3
873898,2017-11-30,3
873956,2017-11-30,3
873960,2017-11-30,3
873964,2017-11-30,3
87397,2017-11-30,3
874,2017-11-30,3
874007,2017-11-30,3
874045,2017-11-30,3
874096,2017-11-30,3
874118,2017-11-30,3
874162,2017-11-30,3
874184,2017-11-30,3
874277,2017-11-30,3
874357,2017-11-30,3
874423,2017-11-30,3
874434,2017-11-30,3
874485,2017-11-30,3
874498,2017-11-30,3
874572,2017-11-30,3
874716,2017-11-30,3
874718,2017-11-30,3
874720,2017-11-30,3
874725,2017-11-30,3
874735,2017-11-30,3
874736,2017-11-30,3
874819,2017-11-30,3
874831,2017-11-30,3
874856,2017-11-30,3
874870,2017-11-30,3
874873,2017-11-30,3
874894,2017-11-30,3
875076,2017-11-30,3
875121,2017-11-30,3
875156,2017-11-30,3
875181,2017-11-30,3
875225,2017-11-30,3
875246,2017-11-30,3
875302,2017-11-30,3
875359,2017-11-30,3
875385,2017-11-30,3
875417,2017-11-30,3
875449,2017-11-30,3
87560,2017-11-30,3
875606,2017-11-30,3
875628,2017-11-30,3
875665,2017-11-30,3
875770,2017-11-30,3
875808,2017-11-30,3
875813,2017-11-30,3
875840,2017-11-30,3
875842,2017-11-30,3
875952,2017-11-30,3
876012,2017-11-30,3
876064,2017-11-30,3
876091,2017-11-30,3
876156,2017-11-30,3
876354,2017-11-30,3
876543,2017-11-30,3
87667,2017-11-30,3
876679,2017-11-30,3
87676,2017-11-30,3
876805,2017-11-30,3
876848,2017-11-30,3
876941,2017-11-30,3
877143,2017-11-30,3
877184,2017-11-30,3
877209,2017-11-30,3
877304,2017-11-30,3
877308,2017-11-30,3
877423,2017-11-30,3
877424,2017-11-30,3
877488,2017-11-30,3
877520,2017-11-30,3
877718,2017-11-30,3
87774,2017-11-30,3
877816,2017-11-30,3
877902,2017-11-30,3
877956,2017-11-30,3
878030,2017-11-30,3
878052,2017-11-30,3
878073,2017-11-30,3
878293,2017-11-30,3
878419,2017-11-30,3
87842,2017-11-30,3
878471,2017-11-30,3
878613,2017-11-30,3
878614,2017-11-30,3
878658,2017-11-30,3
878668,2017-11-30,3
878688,2017-11-30,3
87876,2017-11-30,3
878853,2017-11-30,3
878861,2017-11-30,3
878925,2017-11-30,3
879,2017-11-30,3
879024,2017-11-30,3
879041,2017-11-30,3
879156,2017-11-30,3
87916,2017-11-30,3
879175,2017-11-30,3
879194,2017-11-30,3
879200,2017-11-30,3
879214,2017-11-30,3
879225,2017-11-30,3
879230,2017-11-30,3
879234,2017-11-30,3
879294,2017-11-30,3
879312,2017-11-30,3
879379,2017-11-30,3
879521,2017-11-30,3
8796,2017-11-30,3
879606,2017-11-30,3
879685,2017-11-30,3
879713,2017-11-30,3
879980,2017-11-30,3
879983,2017-11-30,3
880026,2017-11-30,3
880100,2017-11-30,3
880129,2017-11-30,3
880194,2017-11-30,3
88032,2017-11-30,3
880354,2017-11-30,3
880371,2017-11-30,3
880502,2017-11-30,3
880548,2017-11-30,3
880557,2017-11-30,3
880622,2017-11-30,3
880808,2017-11-30,3
88098,2017-11-30,3
881031,2017-11-30,3
881114,2017-11-30,3
881334,2017-11-30,3
881356,2017-11-30,3
881405,2017-11-30,3
881477,2017-11-30,3
881491,2017-11-30,3
881635,2017-11-30,3
881654,2017-11-30,3
881714,2017-11-30,3
881720,2017-11-30,3
881757,2017-11-30,3
881787,2017-11-30,3
88183,2017-11-30,3
881902,2017-11-30,3
881955,2017-11-30,3
882055,2017-11-30,3
882094,2017-11-30,3
88216,2017-11-30,3
882165,2017-11-30,3
88239,2017-11-30,3
882431,2017-11-30,3
882538,2017-11-30,3
8826,2017-11-30,3
882667,2017-11-30,3
882710,2017-11-30,3
882796,2017-11-30,3
882802,2017-11-30,3
882833,2017-11-30,3
882873,2017-11-30,3
882962,2017-11-30,3
883033,2017-11-30,3
88304,2017-11-30,3
883203,2017-11-30,3
883205,2017-11-30,3
883388,2017-11-30,3
883396,2017-11-30,3
883585,2017-11-30,3
883644,2017-11-30,3
883651,2017-11-30,3
883673,2017-11-30,3
883683,2017-11-30,3
883709,2017-11-30,3
883914,2017-11-30,3
884009,2017-11-30,3
884021,2017-11-30,3
884160,2017-11-30,3
884314,2017-11-30,3
884438,2017-11-30,3
884587,2017-11-30,3
884593,2017-11-30,3
884630,2017-11-30,3
884638,2017-11-30,3
884657,2017-11-30,3
884677,2017-11-30,3
884739,2017-11-30,3
884743,2017-11-30,3
884769,2017-11-30,3
88478,2017-11-30,3
884837,2017-11-30,3
884842,2017-11-30,3
884867,2017-11-30,3
884889,2017-11-30,3
88492,2017-11-30,3
885082,2017-11-30,3
885099,2017-11-30,3
885132,2017-11-30,3
88517,2017-11-30,3
885253,2017-11-30,3
885343,2017-11-30,3
885351,2017-11-30,3
885475,2017-11-30,3
885493,2017-11-30,3
88554,2017-11-30,3
885565,2017-11-30,3
885765,2017-11-30,3
88578,2017-11-30,3
885803,2017-11-30,3
885810,2017-11-30,3
885846,2017-11-30,3
885851,2017-11-30,3
885917,2017-11-30,3
885943,2017-11-30,3
88600,2017-11-30,3
886049,2017-11-30,3
886084,2017-11-30,3
886118,2017-11-30,3
88613,2017-11-30,3
886137,2017-11-30,3
886268,2017-11-30,3
886299,2017-11-30,3
886346,2017-11-30,3
88635,2017-11-30,3
886412,2017-11-30,3
886529,2017-11-30,3
886590,2017-11-30,3
886722,2017-11-30,3
886770,2017-11-30,3
886842,2017-11-30,3
886909,2017-11-30,3
88703,2017-11-30,3
887111,2017-11-30,3
887152,2017-11-30,3
887196,2017-11-30,3
887248,2017-11-30,3
887283,2017-11-30,3
887314,2017-11-30,3
887398,2017-11-30,3
887425,2017-11-30,3
887454,2017-11-30,3
88748,2017-11-30,3
887577,2017-11-30,3
887615,2017-11-30,3
887617,2017-11-30,3
887652,2017-11-30,3
887833,2017-11-30,3
88784,2017-11-30,3
887851,2017-11-30,3
887924,2017-11-30,3
887945,2017-11-30,3
887980,2017-11-30,3
887989,2017-11-30,3
888118,2017-11-30,3
888173,2017-11-30,3
888190,2017-11-30,3
888298,2017-11-30,3
88848,2017-11-30,3
888498,2017-11-30,3
888499,2017-11-30,3
888514,2017-11-30,3
888586,2017-11-30,3
888611,2017-11-30,3
888625,2017-11-30,3
888638,2017-11-30,3
888746,2017-11-30,3
888869,2017-11-30,3
888923,2017-11-30,3
888939,2017-11-30,3
888953,2017-11-30,3
889024,2017-11-30,3
889084,2017-11-30,3
88913,2017-11-30,3
889151,2017-11-30,3
88930,2017-11-30,3
889335,2017-11-30,3
889403,2017-11-30,3
889423,2017-11-30,3
889438,2017-11-30,3
889545,2017-11-30,3
889573,2017-11-30,3
88961,2017-11-30,3
889741,2017-11-30,3
889805,2017-11-30,3
889853,2017-11-30,3
889862,2017-11-30,3
889916,2017-11-30,3
889953,2017-11-30,3
89001,2017-11-30,3
890056,2017-11-30,3
890091,2017-11-30,3
89014,2017-11-30,3
890430,2017-11-30,3
890530,2017-11-30,3
890566,2017-11-30,3
890628,2017-11-30,3
890785,2017-11-30,3
890804,2017-11-30,3
890807,2017-11-30,3
890864,2017-11-30,3
890884,2017-11-30,3
890938,2017-11-30,3
890954,2017-11-30,3
890968,2017-11-30,3
890988,2017-11-30,3
891097,2017-11-30,3
891176,2017-11-30,3
891214,2017-11-30,3
891305,2017-11-30,3
891537,2017-11-30,3
89160,2017-11-30,3
89168,2017-11-30,3
891692,2017-11-30,3
891778,2017-11-30,3
891861,2017-11-30,3
892027,2017-11-30,3
892028,2017-11-30,3
892050,2017-11-30,3
892136,2017-11-30,3
892150,2017-11-30,3
892184,2017-11-30,3
892322,2017-11-30,3
892375,2017-11-30,3
892413,2017-11-30,3
892462,2017-11-30,3
892498,2017-11-30,3
892529,2017-11-30,3
89281,2017-11-30,3
892818,2017-11-30,3
892848,2017-11-30,3
892897,2017-11-30,3
892938,2017-11-30,3
892951,2017-11-30,3
892960,2017-11-30,3
892972,2017-11-30,3
893009,2017-11-30,3
893030,2017-11-30,3
893102,2017-11-30,3
893179,2017-11-30,3
893285,2017-11-30,3
893359,2017-11-30,3
893508,2017-11-30,3
893584,2017-11-30,3
89363,2017-11-30,3
893842,2017-11-30,3
893992,2017-11-30,3
893995,2017-11-30,3
894067,2017-11-30,3
894084,2017-11-30,3
894185,2017-11-30,3
8942,2017-11-30,3
894204,2017-11-30,3
894308,2017-11-30,3
894321,2017-11-30,3
894420,2017-11-30,3
894441,2017-11-30,3
894495,2017-11-30,3
894511,2017-11-30,3
894545,2017-11-30,3
894602,2017-11-30,3
894604,2017-11-30,3
89468,2017-11-30,3
894700,2017-11-30,3
894761,2017-11-30,3
89481,2017-11-30,3
894820,2017-11-30,3
894966,2017-11-30,3
895022,2017-11-30,3
895041,2017-11-30,3
895130,2017-11-30,3
895134,2017-11-30,3
895210,2017-11-30,3
895235,2017-11-30,3
895311,2017-11-30,3
89543,2017-11-30,3
895432,2017-11-30,3
895443,2017-11-30,3
895619,2017-11-30,3
895643,2017-11-30,3
895732,2017-11-30,3
895740,2017-11-30,3
895795,2017-11-30,3
895827,2017-11-30,3
895832,2017-11-30,3
895923,2017-11-30,3
896103,2017-11-30,3
89611,2017-11-30,3
896122,2017-11-30,3
896142,2017-11-30,3
896171,2017-11-30,3
896201,2017-11-30,3
896487,2017-11-30,3
896543,2017-11-30,3
896625,2017-11-30,3
896661,2017-11-30,3
896728,2017-11-30,3
896756,2017-11-30,3
896876,2017-11-30,3
896980,2017-11-30,3
897021,2017-11-30,3
897313,2017-11-30,3
897405,2017-11-30,3
89741,2017-11-30,3
897513,2017-11-30,3
897573,2017-11-30,3
897724,2017-11-30,3
897734,2017-11-30,3
897750,2017-11-30,3
89782,2017-11-30,3
897847,2017-11-30,3
897996,2017-11-30,3
898017,2017-11-30,3
898074,2017-11-30,3
898193,2017-11-30,3
898221,2017-11-30,3
898262,2017-11-30,3
898312,2017-11-30,3
898325,2017-11-30,3
898343,2017-11-30,3
898454,2017-11-30,3
898472,2017-11-30,3
898522,2017-11-30,3
898615,2017-11-30,3
898710,2017-11-30,3
898768,2017-11-30,3
898840,2017-11-30,3
898998,2017-11-30,3
8991,2017-11-30,3
899110,2017-11-30,3
899135,2017-11-30,3
899158,2017-11-30,3
899163,2017-11-30,3
899257,2017-11-30,3
899360,2017-11-30,3
899442,2017-11-30,3
899443,2017-11-30,3
899450,2017-11-30,3
899579,2017-11-30,3
899584,2017-11-30,3
899625,2017-11-30,3
899801,2017-11-30,3
899884,2017-11-30,3
899965,2017-11-30,3
900066,2017-11-30,3
900097,2017-11-30,3
900176,2017-11-30,3
900195,2017-11-30,3
900258,2017-11-30,3
900431,2017-11-30,3
900635,2017-11-30,3
900643,2017-11-30,3
900766,2017-11-30,3
900879,2017-11-30,3
900886,2017-11-30,3
900937,2017-11-30,3
900982,2017-11-30,3
900989,2017-11-30,3
90099,2017-11-30,3
900990,2017-11-30,3
90117,2017-11-30,3
901188,2017-11-30,3
901237,2017-11-30,3
901359,2017-11-30,3
901405,2017-11-30,3
901407,2017-11-30,3
901481,2017-11-30,3
901653,2017-11-30,3
901728,2017-11-30,3
90173,2017-11-30,3
902037,2017-11-30,3
902148,2017-11-30,3
902189,2017-11-30,3
902207,2017-11-30,3
902380,2017-11-30,3
902477,2017-11-30,3
902573,2017-11-30,3
902591,2017-11-30,3
902816,2017-11-30,3
902826,2017-11-30,3
902935,2017-11-30,3
902981,2017-11-30,3
903002,2017-11-30,3
903041,2017-11-30,3
903044,2017-11-30,3
90315,2017-11-30,3
903157,2017-11-30,3
903200,2017-11-30,3
903229,2017-11-30,3
903236,2017-11-30,3
903261,2017-11-30,3
903311,2017-11-30,3
903410,2017-11-30,3
90342,2017-11-30,3
903424,2017-11-30,3
90350,2017-11-30,3
90356,2017-11-30,3
903717,2017-11-30,3
903898,2017-11-30,3
90395,2017-11-30,3
904080,2017-11-30,3
904123,2017-11-30,3
904135,2017-11-30,3
904204,2017-11-30,3
904250,2017-11-30,3
904372,2017-11-30,3
904449,2017-11-30,3
904459,2017-11-30,3
904473,2017-11-30,3
904526,2017-11-30,3
904776,2017-11-30,3
904793,2017-11-30,3
904801,2017-11-30,3
904820,2017-11-30,3
904865,2017-11-30,3
904879,2017-11-30,3
905068,2017-11-30,3
905184,2017-11-30,3
905313,2017-11-30,3
905484,2017-11-30,3
905545,2017-11-30,3
905636,2017-11-30,3
905639,2017-11-30,3
90565,2017-11-30,3
905755,2017-11-30,3
905805,2017-11-30,3
905814,2017-11-30,3
905903,2017-11-30,3
905967,2017-11-30,3
90609,2017-11-30,3
906125,2017-11-30,3
906363,2017-11-30,3
906456,2017-11-30,3
906459,2017-11-30,3
90651,2017-11-30,3
906544,2017-11-30,3
906573,2017-11-30,3
906618,2017-11-30,3
90668,2017-11-30,3
906838,2017-11-30,3
906916,2017-11-30,3
906982,2017-11-30,3
907089,2017-11-30,3
907157,2017-11-30,3
907182,2017-11-30,3
907227,2017-11-30,3
907481,2017-11-30,3
907628,2017-11-30,3
90764,2017-11-30,3
907762,2017-11-30,3
907839,2017-11-30,3
908014,2017-11-30,3
908056,2017-11-30,3
908092,2017-11-30,3
908137,2017-11-30,3
908201,2017-11-30,3
908220,2017-11-30,3
908247,2017-11-30,3
908365,2017-11-30,3
908407,2017-11-30,3
908429,2017-11-30,3
908462,2017-11-30,3
908505,2017-11-30,3
908575,2017-11-30,3
908649,2017-11-30,3
908684,2017-11-30,3
908720,2017-11-30,3
908947,2017-11-30,3
908968,2017-11-30,3
908985,2017-11-30,3
909086,2017-11-30,3
909132,2017-11-30,3
909138,2017-11-30,3
909158,2017-11-30,3
909186,2017-11-30,3
909317,2017-11-30,3
909333,2017-11-30,3
909377,2017-11-30,3
90938,2017-11-30,3
909392,2017-11-30,3
909427,2017-11-30,3
90946,2017-11-30,3
909475,2017-11-30,3
909573,2017-11-30,3
90960,2017-11-30,3
909605,2017-11-30,3
909645,2017-11-30,3
909708,2017-11-30,3
909806,2017-11-30,3
909991,2017-11-30,3
910060,2017-11-30,3
910065,2017-11-30,3
910097,2017-11-30,3
91010,2017-11-30,3
910165,2017-11-30,3
910211,2017-11-30,3
910327,2017-11-30,3
910390,2017-11-30,3
910429,2017-11-30,3
910445,2017-11-30,3
910535,2017-11-30,3
910822,2017-11-30,3
910900,2017-11-30,3
91092,2017-11-30,3
910948,2017-11-30,3
911044,2017-11-30,3
91108,2017-11-30,3
911110,2017-11-30,3
911412,2017-11-30,3
911615,2017-11-30,3
911762,2017-11-30,3
911802,2017-11-30,3
911851,2017-11-30,3
91191,2017-11-30,3
911966,2017-11-30,3
911984,2017-11-30,3
912046,2017-11-30,3
912209,2017-11-30,3
91230,2017-11-30,3
912398,2017-11-30,3
912428,2017-11-30,3
912448,2017-11-30,3
912466,2017-11-30,3
912527,2017-11-30,3
912596,2017-11-30,3
912598,2017-11-30,3
912621,2017-11-30,3
912647,2017-11-30,3
912667,2017-11-30,3
912855,2017-11-30,3
913069,2017-11-30,3
913155,2017-11-30,3
913195,2017-11-30,3
913220,2017-11-30,3
913287,2017-11-30,3
913379,2017-11-30,3
913381,2017-11-30,3
913384,2017-11-30,3
913411,2017-11-30,3
913449,2017-11-30,3
913493,2017-11-30,3
913518,2017-11-30,3
913570,2017-11-30,3
913588,2017-11-30,3
913614,2017-11-30,3
913665,2017-11-30,3
913768,2017-11-30,3
913832,2017-11-30,3
913865,2017-11-30,3
913892,2017-11-30,3
913893,2017-11-30,3
913939,2017-11-30,3
913952,2017-11-30,3
913974,2017-11-30,3
914025,2017-11-30,3
914111,2017-11-30,3
914243,2017-11-30,3
914290,2017-11-30,3
914457,2017-11-30,3
914461,2017-11-30,3
914580,2017-11-30,3
914594,2017-11-30,3
914619,2017-11-30,3
91470,2017-11-30,3
914905,2017-11-30,3
915,2017-11-30,3
915086,2017-11-30,3
915140,2017-11-30,3
915261,2017-11-30,3
915304,2017-11-30,3
915380,2017-11-30,3
915486,2017-11-30,3
915533,2017-11-30,3
915578,2017-11-30,3
915592,2017-11-30,3
915655,2017-11-30,3
915669,2017-11-30,3
915731,2017-11-30,3
91579,2017-11-30,3
915907,2017-11-30,3
915913,2017-11-30,3
916069,2017-11-30,3
916080,2017-11-30,3
916181,2017-11-30,3
916186,2017-11-30,3
916190,2017-11-30,3
916199,2017-11-30,3
916349,2017-11-30,3
916667,2017-11-30,3
916733,2017-11-30,3
916817,2017-11-30,3
916877,2017-11-30,3
916900,2017-11-30,3
917183,2017-11-30,3
917364,2017-11-30,3
917394,2017-11-30,3
917405,2017-11-30,3
917417,2017-11-30,3
917422,2017-11-30,3
917453,2017-11-30,3
917675,2017-11-30,3
917703,2017-11-30,3
917912,2017-11-30,3
917944,2017-11-30,3
918066,2017-11-30,3
918399,2017-11-30,3
918402,2017-11-30,3
918458,2017-11-30,3
918469,2017-11-30,3
918657,2017-11-30,3
918675,2017-11-30,3
918880,2017-11-30,3
918890,2017-11-30,3
918917,2017-11-30,3
918919,2017-11-30,3
919262,2017-11-30,3
919265,2017-11-30,3
919286,2017-11-30,3
919298,2017-11-30,3
919358,2017-11-30,3
919436,2017-11-30,3
919442,2017-11-30,3
91956,2017-11-30,3
919622,2017-11-30,3
919730,2017-11-30,3
919734,2017-11-30,3
919774,2017-11-30,3
919839,2017-11-30,3
919881,2017-11-30,3
919910,2017-11-30,3
919956,2017-11-30,3
919973,2017-11-30,3
919974,2017-11-30,3
920031,2017-11-30,3
920097,2017-11-30,3
92035,2017-11-30,3
920358,2017-11-30,3
920418,2017-11-30,3
920513,2017-11-30,3
920522,2017-11-30,3
920532,2017-11-30,3
92063,2017-11-30,3
920691,2017-11-30,3
920740,2017-11-30,3
920748,2017-11-30,3
920776,2017-11-30,3
920835,2017-11-30,3
92088,2017-11-30,3
92090,2017-11-30,3
920931,2017-11-30,3
921077,2017-11-30,3
921163,2017-11-30,3
921222,2017-11-30,3
921224,2017-11-30,3
921232,2017-11-30,3
921239,2017-11-30,3
921243,2017-11-30,3
921259,2017-11-30,3
92128,2017-11-30,3
921282,2017-11-30,3
921336,2017-11-30,3
921404,2017-11-30,3
921410,2017-11-30,3
921470,2017-11-30,3
921556,2017-11-30,3
92165,2017-11-30,3
921666,2017-11-30,3
921776,2017-11-30,3
921784,2017-11-30,3
921909,2017-11-30,3
921939,2017-11-30,3
921942,2017-11-30,3
922033,2017-11-30,3
922171,2017-11-30,3
922200,2017-11-30,3
922239,2017-11-30,3
922255,2017-11-30,3
922436,2017-11-30,3
